Year,Age group,Incidence,Inc_LCI,Inc_UCI,CoB
2010,45-49,72.2499015223945,65.02706952131169,80.05572187397283,Non-UK born
2011,45-49,74.66177653861267,67.51470532319114,82.3595494931935,Non-UK born
2012,45-49,68.71273673834611,61.787874279476576,76.20139289472937,Non-UK born
2013,45-49,62.05173398289617,55.93744714244136,68.65194872611703,Non-UK born
2014,45-49,60.82814337177085,54.81099689863734,67.32549955468423,Non-UK born
2015,45-49,50.857377136401055,45.47787513058097,56.69822901781323,Non-UK born
2016,45-49,0,0,0.5356628124180739,Non-UK born
2000,50-54,71.6469405712974,62.19650599286187,82.12751555034934,Non-UK born
2001,50-54,70.0667856093076,60.80306965099264,80.34289234790694,Non-UK born
2002,50-54,73.26147338378819,64.09864810004706,83.36659620879217,Non-UK born
2003,50-54,71.06161749776972,62.192539624527654,80.84069919518024,Non-UK born
2004,50-54,68.47576489200308,59.94724327039341,77.87735639741982,Non-UK born
2005,50-54,74.33486631977063,65.77774783771723,83.6960765417487,Non-UK born
2006,50-54,78.79493814992647,70.11587798168276,88.25153666157327,Non-UK born
2007,50-54,77.99200387628032,69.42913669860499,87.31932441837641,Non-UK born
2008,50-54,82.13986353254252,73.66412445274071,91.32336819674912,Non-UK born
2009,50-54,75.3486943890024,67.30610350084513,84.08778112942971,Non-UK born
2010,50-54,79.55055118853717,71.28299612376935,88.51382166970713,Non-UK born
2011,50-54,75.27583811951807,67.72021087744092,83.44394730410917,Non-UK born
2012,50-54,69.75604238150899,62.464206464466464,77.66532894880302,Non-UK born
2013,50-54,64.81212661468066,57.87302209786246,72.35414533079297,Non-UK born
2014,50-54,52.5675346799708,46.483692049221915,59.2263893664355,Non-UK born
2015,50-54,45.707965600523664,40.14120182072043,51.830856056868996,Non-UK born
2016,50-54,0,0,0.7318987439091962,Non-UK born
2000,55-59,65.14403854030544,55.63836026820955,75.80797415974732,Non-UK born
2001,55-59,64.04869332506547,54.421867265081296,74.88778141049083,Non-UK born
2002,55-59,58.224764107117046,49.01114821395366,68.6672013888248,Non-UK born
2003,55-59,67.66750961876299,57.465558244939096,79.15853284568139,Non-UK born
2004,55-59,61.070774241704555,52.028513512916554,71.23281037765017,Non-UK born
2005,55-59,79.3178663493952,69.18229124410612,90.5205223195545,Non-UK born
2006,55-59,70.9525958187014,61.825681878881426,81.04739289250378,Non-UK born
2007,55-59,82.53592450100292,72.64018198595241,93.40354544591652,Non-UK born
2008,55-59,68.86099701101175,60.230390146785304,78.38121117066392,Non-UK born
2009,55-59,83.28490026782987,73.78145909859495,93.67288619143375,Non-UK born
2010,55-59,71.86296999791456,63.312553406016505,81.24618030371414,Non-UK born
2011,55-59,77.87545207359891,69.24142448339708,87.28846379505926,Non-UK born
2012,55-59,72.30853809468357,63.894569855550046,81.52243200031005,Non-UK born
2013,55-59,59.554472239323545,52.21313058482388,67.63894933330302,Non-UK born
2014,55-59,58.1627388566033,51.022027285005855,66.0230824410315,Non-UK born
2015,55-59,45.567278613303834,39.48521339523733,52.32099544301498,Non-UK born
2016,55-59,0,0,0.7825403277302695,Non-UK born
2000,60-64,91.92712685943506,80.1802866911311,104.91068307355522,Non-UK born
2001,60-64,85.77683513350887,74.32782344447148,98.49017840679798,Non-UK born
2002,60-64,83.00560176841881,71.53451403326419,95.79287395444919,Non-UK born
2003,60-64,68.93285377325311,58.24007949592581,81.02028439385903,Non-UK born
2004,60-64,64.46982690459681,54.83833417779036,75.30600864546518,Non-UK born
2005,60-64,72.8736825804571,62.01937655958606,85.08109402808236,Non-UK born
2006,60-64,76.74804969661947,65.64446735041123,89.19183124312556,Non-UK born
2007,60-64,65.5666954385499,55.74165844092659,76.62477131260871,Non-UK born
2008,60-64,60.12515849318991,50.79862240821986,70.668152755838,Non-UK born
2009,60-64,69.45922631384367,59.835402700496616,80.19042689861375,Non-UK born
2010,60-64,66.52794358430384,57.16372919525443,76.98858561657991,Non-UK born
2011,60-64,74.81847456007067,65.40137340887426,85.2107549164867,Non-UK born
2012,60-64,63.42996769133666,55.00399515767574,72.78156833753351,Non-UK born
2013,60-64,63.44633114693803,55.097098261809784,72.70333955964492,Non-UK born
2014,60-64,63.12878580249005,54.782361239381665,72.38735440305086,Non-UK born
2015,60-64,57.06490241010048,49.27825894924425,65.73256298775499,Non-UK born
2016,60-64,0,0,1.042447997161062,Non-UK born
2000,65-69,99.78661017209353,86.2717661618716,114.81807121758082,Non-UK born
2001,65-69,75.81645741642309,64.48983078751796,88.55979722294876,Non-UK born
2002,65-69,93.04399236263896,80.34791536778435,107.1765626559071,Non-UK born
2003,65-69,84.77830473312288,72.51293914406573,98.52409642623184,Non-UK born
2004,65-69,74.06888406217782,62.61664183399766,87.00943652911411,Non-UK born
2005,65-69,92.47786816067804,80.27977517810358,106.00560882109569,Non-UK born
2006,65-69,86.7387215297202,74.46395620007691,100.4592591429921,Non-UK born
2007,65-69,82.3185954558336,70.82349030163971,95.14786477476913,Non-UK born
2008,65-69,72.95149593990187,62.33703646896304,84.85521247571256,Non-UK born
2009,65-69,96.54084629609486,84.01042078526099,110.41321811926456,Non-UK born
2010,65-69,81.35452824234774,69.41460092461138,94.75868797862572,Non-UK born
2011,65-69,83.56559653546869,71.47568042542503,97.11476204783534,Non-UK born
2012,65-69,80.18162489414225,68.83478219266377,92.86494534032136,Non-UK born
2013,65-69,63.194676777814955,53.57800629126959,74.03912456925708,Non-UK born
2014,65-69,56.95810229005075,47.78804185229546,67.37505850381856,Non-UK born
2015,65-69,52.36119705752042,44.13106964118107,61.68073455822046,Non-UK born
2016,65-69,0,0,1.3359793472768655,Non-UK born
2000,70-74,81.07203073687427,68.11044106596151,95.782334406685,Non-UK born
2001,70-74,78.83257712453795,66.09597815897459,93.30789580353347,Non-UK born
2002,70-74,88.45091824526986,75.11553806071369,103.47129599708872,Non-UK born
2003,70-74,84.46432342157296,70.67060092415645,100.16391096184195,Non-UK born
2004,70-74,91.95461845309019,77.45260844610164,108.38346107405819,Non-UK born
2005,70-74,102.98971307427306,88.1315099424093,119.63570924528139,Non-UK born
2006,70-74,103.59789391575663,88.60978997651064,120.3950576959663,Non-UK born
2007,70-74,76.95352007387538,64.73471441078355,90.80817158478685,Non-UK born
2008,70-74,87.67767623212923,74.99284187065733,101.89356645801419,Non-UK born
2009,70-74,91.01596571731957,78.59661784578374,104.84049646505866,Non-UK born
2010,70-74,84.4337328794575,71.78150839506824,98.67380732984839,Non-UK born
2011,70-74,78.14238729938921,66.43290825421363,91.32140207140236,Non-UK born
2012,70-74,89.63145359054539,76.94732544597984,103.8095704526891,Non-UK born
2013,70-74,64.26032266885426,54.091626593893395,75.78521932515156,Non-UK born
2014,70-74,71.860074063783,60.820527693073586,84.32404394821978,Non-UK born
2015,70-74,51.39811900918854,42.39711005597679,61.74484151617029,Non-UK born
2016,70-74,0,0,1.8228030547965326,Non-UK born
2000,75-79,69.33582727316704,55.459712050058876,85.629182628914,Non-UK born
2001,75-79,81.04106600171433,66.21642352538804,98.19481570560691,Non-UK born
2002,75-79,86.95016805494666,72.03100480581053,104.04883959534376,Non-UK born
2003,75-79,53.20563979781857,42.05685036597317,66.40304639863967,Non-UK born
2004,75-79,86.50162705441363,70.74976094268497,104.71549356908666,Non-UK born
2005,75-79,90.81735620585268,75.10842795868949,108.84221780847356,Non-UK born
2006,75-79,87.94772607031696,73.37268109536421,104.57013378833047,Non-UK born
2007,75-79,104.97135464793939,88.41649681523415,123.72579998447875,Non-UK born
2008,75-79,94.31772012304835,78.80220754151722,111.99463367452911,Non-UK born
2009,75-79,100.4187530313484,84.84192716966447,118.0272610769729,Non-UK born
2010,75-79,85.27807653389168,71.45109742733045,101.00016717122446,Non-UK born
2011,75-79,83.95130824122009,70.52938702043973,99.18404913202569,Non-UK born
2012,75-79,70.24496621426812,58.85545416541493,83.1955130666961,Non-UK born
2013,75-79,80.58232738838547,68.24215024654826,94.50910591307807,Non-UK born
2014,75-79,80.65305934336888,67.84683478984134,95.17377300816959,Non-UK born
2015,75-79,77.15600069877132,63.16901150557963,93.31796026316547,Non-UK born
2016,75-79,0,0,1.8756791635254848,Non-UK born
2000,80-84,84.63100880162492,63.75565792367587,110.15889083516859,Non-UK born
2001,80-84,77.48623951263828,58.83855031295057,100.16893302075371,Non-UK born
2002,80-84,83.82229673093043,64.11741519654618,107.67324682895588,Non-UK born
2003,80-84,62.541433699826136,46.41945756246246,82.45308349823858,Non-UK born
2004,80-84,92.327815036610545,72.24082901425743,116.27160284248866,Non-UK born
2005,80-84,82.202128368621,64.546351162317,103.19724456454713,Non-UK born
2006,80-84,58.83804354015222,45.11079059936282,75.42771639659333,Non-UK born
2007,80-84,79.88888182800287,64.0732193141329,98.42533679741292,Non-UK born
2008,80-84,65.4647109821476,51.403878557070186,82.18494975308889,Non-UK born
2009,80-84,70.96844633693634,56.09761182536332,88.57183285190318,Non-UK born
2010,80-84,81.40449895530892,65.45883024548516,100.05994970097994,Non-UK born
2011,80-84,86.76903660075726,70.52159133904378,105.6381886772152,Non-UK born
2012,80-84,71.06289791597176,57.69229553054083,86.60291089084978,Non-UK born
2013,80-84,56.34805302648358,44.39585684365905,70.52799086815415,Non-UK born
2014,80-84,70.55705656610853,56.11612096913072,87.57991114635267,Non-UK born
2015,80-84,67.16933294230058,52.459806301144745,84.72497384851954,Non-UK born
2016,80-84,0,0,3.649465229633889,Non-UK born
2000,85-89,128.82313829787233,87.52907238672644,182.85416183198458,Non-UK born
2001,85-89,76.72948253636977,49.655275452180106,113.26785248766302,Non-UK born
2002,85-89,62.07164101900945,39.77047162727651,92.35768160805173,Non-UK born
2003,85-89,75.57864903164855,48.424666523969336,112.4550388718413,Non-UK born
2004,85-89,86.16168427361954,54.61911679420351,129.28483140343536,Non-UK born
2005,85-89,70.91360359295591,45.435683886911896,105.51382104288264,Non-UK born
2006,85-89,100.164157925489,70.15374479651435,138.66941512266266,Non-UK born
2007,85-89,72.87390385502951,49.16771691262642,104.03202903978347,Non-UK born
2008,85-89,55.2802511302837,36.73332541481418,79.89535437260507,Non-UK born
2009,85-89,52.960090788727065,35.1915957175289,76.5420766848273,Non-UK born
2010,85-89,50.95541401273885,34.853465463828925,71.93384089079693,Non-UK born
2011,85-89,85.21846916640843,64.19821346674694,110.92355124877496,Non-UK born
2012,85-89,175.69275344450267,133.06797572026244,227.63034060648766,Non-UK born
2013,85-89,64.55777921239509,46.52756883469781,87.26336311981717,Non-UK born
2014,85-89,76.93267351436769,54.167701931854346,106.04155641437774,Non-UK born
2015,85-89,88.79575201122378,65.90591865858364,117.06612915224352,Non-UK born
2016,85-89,0,0,5.997787874144666,Non-UK born
2000,90+,128.05919180421174,58.55681698034054,243.09623579139404,Non-UK born
2001,90+,92.79881217520415,44.500637491949085,170.66031961783384,Non-UK born
2002,90+,158.71216415372405,86.76941703095567,266.2920430998252,Non-UK born
2003,90+,105.62704052237373,52.728638056816216,188.9959526915878,Non-UK born
2004,90+,81.87569780424265,40.8720533475016,146.49823977150692,Non-UK born
2005,90+,136.91596782474755,78.25930561048712,222.34295394113428,Non-UK born
2006,90+,62.745992812731735,31.322573539654556,112.26991337232305,Non-UK born
2007,90+,82.78145695364239,39.69692629248703,152.23804670544516,Non-UK born
2008,90+,62.30529595015577,31.102579253677934,111.48138495214927,Non-UK born
2009,90+,82.6570483919447,41.26210074569312,147.89629180419263,Non-UK born
2010,90+,128.16600549282882,79.33677744324801,195.91535389040823,Non-UK born
2011,90+,71.23141305315644,40.7149071927768,115.67535213943972,Non-UK born
2012,90+,24.807740014884644,10.710221336977495,48.881137497498486,Non-UK born
2013,90+,51.37814313346228,29.929661719074254,82.26138423569454,Non-UK born
2014,90+,38.75149721693793,19.344607789885295,69.33713278835326,Non-UK born
2015,90+,61.41039200300228,36.395690288286055,97.05489497979593,Non-UK born
2016,90+,0,0,11.59259436885684,Non-UK born
2000,All cases (crude),92.85923931490836,89.96086782397731,95.82721932470655,Non-UK born
2001,All cases (crude),92.85691227131652,90.0108647711787,95.77005365866555,Non-UK born
2002,All cases (crude),102.04961939915508,99.13326915515293,105.02998266663528,Non-UK born
2003,All cases (crude),99.58450165582573,96.77153009252221,102.45848892375619,Non-UK born
2004,All cases (crude),103.6368670770781,100.7776809943964,106.55659823591377,Non-UK born
2005,All cases (crude),110.45794801058206,107.60583425684452,113.36651951364833,Non-UK born
2006,All cases (crude),102.88778661661807,100.24129074458156,105.58646637076126,Non-UK born
2007,All cases (crude),93.25690329149258,90.83064191836425,95.73156393886843,Non-UK born
2008,All cases (crude),91.49290608490536,89.14580848581527,93.88615800392645,Non-UK born
2009,All cases (crude),92.46932967707478,90.15034372799069,94.8328778236215,Non-UK born
2010,All cases (crude),86.41487908469215,84.19306451311637,88.68048432512647,Non-UK born
2011,All cases (crude),88.88323464232627,86.6900187103191,91.11790703698526,Non-UK born
2012,All cases (crude),83.59659171326997,81.49370133180815,85.7400175815551,Non-UK born
2013,All cases (crude),72.03144244977808,70.11655331706379,73.98537762819183,Non-UK born
2014,All cases (crude),61.01440595431663,59.277431711444606,62.789357349370164,Non-UK born
2015,All cases (crude),52.1780841520723,50.605162541051534,53.78746349843553,Non-UK born
2016,All cases (crude),0,0,0.04460756759783646,Non-UK born
2000,All cases (adj),94.59039079413469,91.60839392843636,97.66382330659144,Non-UK born
2001,All cases (adj),94.45666334264979,91.54265302246304,97.44435044212986,Non-UK born
2002,All cases (adj),103.64466322536978,100.66679820890832,106.70046356729937,Non-UK born
2003,All cases (adj),100.5019584966843,97.65594765141091,103.4179641009755,Non-UK born
2004,All cases (adj),104.51458737800193,101.62565517170276,107.47118114575302,Non-UK born
2005,All cases (adj),111.31537159371776,108.43368339200104,114.26071906673835,Non-UK born
2006,All cases (adj),102.63583912736695,99.98926169307563,105.33703621993999,Non-UK born
2007,All cases (adj),92.7050562359574,90.28488546598311,95.18239119254834,Non-UK born
2008,All cases (adj),90.8369087690403,88.49895165721121,93.22317035512646,Non-UK born
2009,All cases (adj),92.2908998241338,89.97245754816774,94.66163807432518,Non-UK born
2010,All cases (adj),86.06073095458716,83.84351668762804,88.32527932236005,Non-UK born
2011,All cases (adj),88.04095800403543,85.86373333073654,90.26310437525477,Non-UK born
2012,All cases (adj),83.87523285610821,81.75765356055014,86.04238161264782,Non-UK born
2013,All cases (adj),72.00411399839554,70.08554527730311,73.96421351481406,Non-UK born
2014,All cases (adj),61.38036249977679,59.62781833544749,63.17332111786738,Non-UK born
2015,All cases (adj),52.87905290258271,51.27423877904782,54.52647510839427,Non-UK born
2016,All cases (adj),0,NaN,0.06013098578908493,Non-UK born
2000,0-4,3.777058338094331,3.1289796602943025,4.519813428241842,Total
2001,0-4,4.651418905076511,3.9025563066763564,5.502107834622141,Total
2002,0-4,4.823841297703539,4.055274686513471,5.695698879340378,Total
2003,0-4,3.48771105011492,2.8377409136729828,4.2419911269989425,Total
2004,0-4,4.763577063897997,3.999337078146954,5.631327114769989,Total
2005,0-4,5.055043230936039,4.270911524909043,5.941449073628882,Total
2006,0-4,3.746057780410143,3.0816666875966834,4.511219861210101,Total
2007,0-4,4.821221244859004,4.073359700030067,5.66662621671056,Total
2008,0-4,5.250254160030929,4.479705126992824,6.115298146365297,Total
2009,0-4,4.607857330774104,3.8954083858079267,5.412894699758681,Total
2010,0-4,3.4446031603776746,2.8388405362484956,4.1413630151757745,Total
2011,0-4,3.7852092049077943,3.153180354162462,4.506773799131536,Total
2012,0-4,4.538280097932549,3.8498181537217935,5.314334039351436,Total
2013,0-4,2.9290038750721266,2.3831544566528846,3.5624535033061537,Total
2014,0-4,2.5357356562615037,2.0310203111207654,3.127820563840462,Total
2015,0-4,2.591216649003692,2.0809597442076346,3.18871505915417,Total
2000,5-9,2.347696879643388,1.858693728368347,2.925930792412354,Total
2001,5-9,3.5567939892104175,2.9259702315626845,4.283297436112152,Total
2002,5-9,3.391101555740505,2.7735851055158416,4.10513518929406,Total
2003,5-9,2.7590227346719245,2.203809366615841,3.411574337936756,Total
2004,5-9,3.529566327414338,2.895371670157572,4.261386292416035,Total
2005,5-9,3.398526755149345,2.7739876875935088,4.1217020827370066,Total
2006,5-9,3.5151114641845296,2.875012924572007,4.255256744371915,Total
2007,5-9,4.187238318881687,3.480004421816715,4.99596832994686,Total
2008,5-9,3.5713623442422424,2.918061832305667,4.327303236650328,Total
2009,5-9,3.640394921030905,2.9804570813520264,4.402952790532613,Total
2010,5-9,3.3056713392501442,2.6806767688743554,4.032638697020698,Total
2011,5-9,2.7089077917886653,2.1512638056189894,3.366925044525716,Total
2012,5-9,2.918683531036308,2.3469662273001317,3.587557580434262,Total
2013,5-9,2.2585266438701863,1.7671580015109658,2.844240523195788,Total
2014,5-9,2.4141561225596777,1.9113101368458245,3.008758838475406,Total
2015,5-9,1.4594352938513395,1.079698264696562,1.929450855986151,Total
2000,10-14,4.3626930786463864,3.688150475008374,5.124897874846247,Total
2001,10-14,4.9721113962954995,4.2337407977624,5.8022225841202175,Total
2002,10-14,4.358523553215731,3.671148049432041,5.137228296056814,Total
2003,10-14,4.245503304416738,3.5667430553124175,5.0158385516224016,Total
2004,10-14,4.846824897491197,4.118323849163202,5.667062739532857,Total
2005,10-14,5.128981449562063,4.376230901499616,5.974044264375976,Total
2006,10-14,4.588345288696486,3.8742781609178634,5.3958885651309565,Total
2007,10-14,5.8721982353097175,5.0585842197449455,6.779431737334517,Total
2008,10-14,5.776417110636161,4.967660026787689,6.679315017870676,Total
2009,10-14,4.41058168860718,3.7054291281228924,5.210869968180375,Total
2010,10-14,4.663520559210791,3.9353633254372857,5.487349419204532,Total
2011,10-14,5.5095323059087935,4.710175110175712,6.405675081036572,Total
2012,10-14,5.053408207998282,4.281984650072247,5.92366621948181,Total
2013,10-14,3.9981279353902526,3.3121174917839245,4.784356160970257,Total
2014,10-14,3.262637253599412,2.645779024412005,3.9801407620247136,Total
2015,10-14,2.733064581982772,2.173687369672127,3.3924537799139136,Total
2000,15-19,9.539349817999247,8.497039195430279,10.674230852604092,Total
2001,15-19,11.888341543513958,10.695078479651752,13.178334111872413,Total
2002,15-19,11.95232343824853,10.76689521308931,13.232622660042939,Total
2003,15-19,11.840013704186076,10.67335428412436,13.099392419240939,Total
2004,15-19,11.526851038286544,10.383621051365017,12.761574854982465,Total
2005,15-19,12.868313133468114,11.664104962565332,14.16308880118189,Total
2006,15-19,12.518880872821237,11.339083655448142,13.788079813730727,Total
2007,15-19,10.772479824855681,9.686830428992772,11.946518310138428,Total
2008,15-19,11.896310915030075,10.754732579498071,13.126081569189633,Total
2009,15-19,12.309930059925216,11.151195169066131,13.556359909849828,Total
2010,15-19,10.379491560456351,9.316000445698,11.531118531327095,Total
2011,15-19,10.25789120618963,9.197905153932252,11.406526808143424,Total
2012,15-19,11.045836875811322,9.938625818760046,12.242672683208095,Total
2013,15-19,10.139021344790633,9.074482260981664,11.29412994183242,Total
2014,15-19,9.068528985556588,8.059779871047805,10.16861523204346,Total
2015,15-19,7.966914896232489,7.020787797008944,9.005003353571496,Total
2000,20-24,18.52451583651791,17.037330806046338,20.106753374009386,Total
2001,20-24,19.75501107619943,18.192917220158026,21.41535796028204,Total
2002,20-24,22.124045859612455,20.487475221123074,23.856567667225693,Total
2003,20-24,21.821611842799925,20.214393246184503,23.522632101403484,Total
2004,20-24,22.172990490874458,20.57291394669341,23.86446772462479,Total
2005,20-24,24.470759112701202,22.810314084532727,26.2201200823922,Total
2006,20-24,26.018173381173394,24.320664117660098,27.80292581488203,Total
2007,20-24,23.134634800340205,21.55029946018276,24.80463470192821,Total
2008,20-24,22.969898179289288,21.401705483846317,24.622608045657152,Total
2009,20-24,24.06185454580076,22.456320390764006,25.751866871605447,Total
2010,20-24,23.97926007342262,22.38765426553927,25.65415015299116,Total
2011,20-24,25.609932093360296,23.982458245402537,27.31878056449151,Total
2012,20-24,23.691506760501234,22.132572182927056,25.331279544501932,Total
2013,20-24,18.286568002446348,16.91686576396706,19.737637547009356,Total
2014,20-24,14.335557979013519,13.126314492549547,15.626243199590645,Total
2015,20-24,11.99802798073746,10.891909024313826,13.186022378667506,Total
2000,25-29,20.21854892389616,18.77730194984562,21.741069656481262,Total
2001,25-29,23.460548332343514,21.84178586247788,25.167528344413668,Total
2002,25-29,30.863591955284857,28.971681192420547,32.84660772882948,Total
2003,25-29,34.31532187072251,32.298101288559586,36.42553439597495,Total
2004,25-29,34.47150614477589,32.4524625790375,36.58327393601822,Total
2005,25-29,37.558546693585676,35.48030979844297,39.726747000736246,Total
2006,25-29,34.80314842914913,32.832260842077666,36.861429851281805,Total
2007,25-29,34.22837844791649,32.30624399843692,36.23500458303384,Total
2008,25-29,33.75377309944933,31.873104146511125,35.71643996190356,Total
2009,25-29,32.511072954402735,30.673869062110857,34.42956419880705,Total
2010,25-29,31.598375539932068,29.794403854926234,33.483016745113886,Total
2011,25-29,32.565656985470135,30.74219947710053,34.46902706143653,Total
2012,25-29,33.06393061274568,31.22695835684718,34.980758055624285,Total
2013,25-29,26.808982202960276,25.163161687440954,28.534180649890207,Total
2014,25-29,21.783668272920856,20.309144045747896,23.336951592697503,Total
2015,25-29,20.33013586065661,18.913913081016535,21.824314988433738,Total
2000,30-34,17.687608860976866,16.41992982168279,19.027181657794397,Total
2001,30-34,17.71170026609103,16.40718737078296,19.092348092840624,Total
2002,30-34,20.826350625698872,19.400094123810216,22.329724411173235,Total
2003,30-34,22.638066082256284,21.13722985198284,24.217341219814124,Total
2004,30-34,25.112642441355927,23.509908829683354,26.79587358680426,Total
2005,30-34,27.74493381712277,26.043348831896424,29.52850113283129,Total
2006,30-34,28.350232549697182,26.60631572600799,30.17843377981157,Total
2007,30-34,30.38917433147526,28.55613766844454,32.30900985042019,Total
2008,30-34,30.045833389556822,28.21402902249939,31.965350113262414,Total
2009,30-34,30.40224786620161,28.568422624047034,32.32290930545789,Total
2010,30-34,28.35066310020171,26.598816987082742,30.187577065265405,Total
2011,30-34,31.990705977359987,30.15163008091913,33.912616173309544,Total
2012,30-34,28.83109056095045,27.10525813772594,30.637998177272884,Total
2013,30-34,26.751583707334955,25.106827390886917,28.475790524695277,Total
2014,30-34,23.278968086234144,21.751547740859287,24.88535621542989,Total
2015,30-34,18.723035342009233,17.359631476956466,20.16506509279618,Total
2000,35-39,11.53968916496845,10.519873552448946,12.631669666787607,Total
2001,35-39,13.243268898068168,12.128270050368094,14.433212055481784,Total
2002,35-39,16.041704395780123,14.819040278004145,17.338345506291834,Total
2003,35-39,16.131670729411134,14.905921839318689,17.431343516968628,Total
2004,35-39,16.640039226929613,15.391806748161375,17.962539516554273,Total
2005,35-39,20.38316258816101,18.993284769646227,21.847850678974158,Total
2006,35-39,20.697359608267117,19.29209904771534,22.177919209252796,Total
2007,35-39,19.365099884717953,18.000220088975663,20.80603819288245,Total
2008,35-39,22.163471015661486,20.690668696059973,23.713435154470826,Total
2009,35-39,23.125026615342403,21.60336723071922,24.725591309536977,Total
2010,35-39,21.72435782357729,20.23475183608893,23.294611411616305,Total
2011,35-39,23.904346275748274,22.31678706335837,25.57502873726551,Total
2012,35-39,23.69022417495362,22.087617914220644,25.378376475123336,Total
2013,35-39,21.963840395301638,20.40964924735821,23.60500059911648,Total
2014,35-39,20.023533541185465,18.546622369859104,21.586771974088734,Total
2015,35-39,19.648980471448763,18.20178183893044,21.180641564296412,Total
2000,40-44,11.566654589035368,10.480446053904362,12.734862745631006,Total
2001,40-44,12.64366399047224,11.49099589513836,13.880641693825611,Total
2002,40-44,11.810160581973516,10.712629292725076,12.989626494864877,Total
2003,40-44,12.421114372370877,11.308264061465321,13.613868415371607,Total
2004,40-44,13.852826719714324,12.689789645671919,15.093803839886158,Total
2005,40-44,14.803937122606362,13.615447562335026,16.06838825454236,Total
2006,40-44,15.059360681642818,13.868567383376975,16.32505283881736,Total
2007,40-44,14.527447401165984,13.364137870019,15.764908197475092,Total
2008,40-44,15.750332703657111,14.537665609150626,17.037158817267784,Total
2009,40-44,16.742586656183764,15.490393620718914,18.069050094806645,Total
2010,40-44,15.495183815139638,14.284902120593408,16.780608495894583,Total
2011,40-44,17.13262688513643,15.855047195639155,18.485747132532737,Total
2012,40-44,17.435584622959386,16.140180093118396,18.807288142369842,Total
2013,40-44,17.23003789289038,15.93367204516321,18.60377894570213,Total
2014,40-44,15.104908987528738,13.879606380955728,16.409389976828425,Total
2015,40-44,13.942153537484595,12.754810289706546,15.210277290620668,Total
2000,45-49,10.934092561182457,9.83513126975013,12.122267675128866,Total
2001,45-49,12.464177474546712,11.25769284094041,13.764736588696252,Total
2002,45-49,11.74198894100869,10.57742163473616,12.999757723886852,Total
2003,45-49,11.951169693572009,10.787047071641016,13.206676102823302,Total
2004,45-49,12.598777918541902,11.414251414485818,13.87283856974309,Total
2005,45-49,12.81414301710777,11.634119982025924,14.081406707593873,Total
2006,45-49,13.408776202623043,12.217574872925303,14.684739533405766,Total
2007,45-49,11.888644714176465,10.782546587020045,13.077418502613009,Total
2008,45-49,13.422745252731117,12.260421169187538,14.665558812239496,Total
2009,45-49,14.011747449061295,12.838660164972724,15.263215200029533,Total
2010,45-49,13.03156401182432,11.914200623003357,14.225496843108084,Total
2011,45-49,13.771570750417,12.630226229047919,14.988360042304103,Total
2012,45-49,13.106868407041194,11.998117745800638,14.29051825460391,Total
2013,45-49,13.322213657739848,12.204771441177556,14.514466188362537,Total
2014,45-49,12.734909961124071,11.641913533303864,13.902883841733315,Total
2015,45-49,11.518604603328054,10.47654378497625,12.636263591809143,Total
2000,50-54,9.722028216231317,8.727294757178907,10.799075482236152,Total
2001,50-54,9.391281502771468,8.3842604134158,10.485943905003671,Total
2002,50-54,10.8976361133379,9.787263819234767,12.09948028985502,Total
2003,50-54,10.960842869587122,9.829829981788487,12.186300854145491,Total
2004,50-54,11.323097426793572,10.164546595626778,12.577517888757823,Total
2005,50-54,11.788564241289642,10.602121214131303,13.071462414654755,Total
2006,50-54,13.009319759298242,11.763989965467127,14.350605681537568,Total
2007,50-54,12.804884130276506,11.577624086627006,14.126831653581691,Total
2008,50-54,13.928502663904915,12.660104242097708,15.289566396574882,Total
2009,50-54,13.786454299754528,12.537865337126984,15.125729633941438,Total
2010,50-54,13.19889502097993,11.992936794272442,14.493269321182737,Total
2011,50-54,13.966076458717241,12.741963474307335,15.276055369023835,Total
2012,50-54,12.941600177776717,11.780877001303098,14.185759293006939,Total
2013,50-54,12.577701863130832,11.448406700354836,13.788266464791478,Total
2014,50-54,10.545322288722316,9.527116352545567,11.642710538400587,Total
2015,50-54,9.734977696142746,8.76946522554028,10.777761087418163,Total
2000,55-59,10.301411674933231,9.163035870764412,11.542131510710147,Total
2001,55-59,9.248852012719643,8.162737426429581,10.439255959437642,Total
2002,55-59,8.755394531798743,7.738442441769508,9.868839682253498,Total
2003,55-59,8.125061957518788,7.165580962938604,9.1772325068553,Total
2004,55-59,8.35874628675805,7.393087787279524,9.415496539995834,Total
2005,55-59,9.754981768275453,8.713751683005079,10.886383347500281,Total
2006,55-59,9.53453733351995,8.505809563217502,10.653394634405727,Total
2007,55-59,11.182015986117639,10.039496172894047,12.418937282097009,Total
2008,55-59,10.727155943801584,9.592477748312774,11.959144939390383,Total
2009,55-59,12.907012810293592,11.652954224382695,14.259249688844159,Total
2010,55-59,11.600305765284912,10.410059334084988,12.889341602527875,Total
2011,55-59,13.251202513333606,11.981165923430394,14.619226945659223,Total
2012,55-59,12.575036783619968,11.34859255639627,13.897887651272102,Total
2013,55-59,11.238754823031355,10.092034999717425,12.480081677055846,Total
2014,55-59,10.544216512933454,9.44678928487572,11.734135891100342,Total
2015,55-59,8.418941153431541,7.454907786294807,9.473043951434269,Total
2000,60-64,13.575190169689877,12.186210877051646,15.079106958714377,Total
2001,60-64,13.149880670051127,11.737654845093587,14.685216971419294,Total
